property_id,street_address,city,city_encoded,num_bedrooms,num_bathrooms,square_feet,price,image_filename
352,30034 Torrepines Place,"Agoura Hills, CA",3,4,3,3003,1130000,352.jpg
353,25061 River Walk Lane,"Stevenson Ranch, CA",359,4,3,3193,1097000,353.jpg
354,4806 Commonwealth Avenue,"La Canada Flintridge, CA",165,3,2,1302,999999,354.jpg
355,300 E Magna Vista Avenue,"Arcadia, CA",16,4,3,2406,1348000,355.jpg
356,1380 Rexford Avenue,"Pasadena, CA",274,4,3,1874,1150000,356.jpg
357,818 Penn Street,"El Segundo, CA",112,2,1,1057,1400000,357.jpg
359,1211 N Los Robles Avenue,"Pasadena, CA",274,6,4,3145,1077500,359.jpg
360,18939 Westleigh Place,"Rowland Heights, CA",315,4,3,2866,1200000,360.jpg
361,21634 E Sleepy Hollow Court,"Walnut, CA",395,4,3,2484,1150000,361.jpg
362,10169 Rio Hondo,"El Monte, CA",111,6,3,3129,995900,362.jpg
363,23813 LADEENE Avenue,"Torrance, CA",376,4,2,1923,1095000,363.jpg
364,3800 Cherrywood Avenue,"Los Angeles, CA",207,3,2,1758,1200000,364.jpg
367,2321 LAKE VIEW Avenue,"Los Angeles, CA",207,3,2,1600,1199000,367.jpg
369,1042 CORONADO Terrace,"Los Angeles, CA",207,2,2,1072,1099000,369.jpg
370,12047 ANETA Street,"Culver City, CA",94,2,1,1034,1050000,370.jpg
371,5228 SIERRA VILLA Drive,"Los Angeles, CA",207,3,2,1426,1198000,371.jpg
372,5724 Manton Avenue,"Woodland Hills, CA",410,3,2,2021,1275000,372.jpg
374,10763 Charnock Road,"Los Angeles, CA",207,3,2,1293,1198900,374.jpg
375,163 Syracuse Walk,"Long Beach, CA",204,3,1.1,1432,1299000,375.jpg
376,20200 Ruston Road,"Woodland Hills, CA",410,4,2.1,2364,1050000,376.jpg
377,23056 Leonora Drive,"Woodland Hills, CA",410,3,4,2890,1475000,377.jpg
378,15529 LA MAIDA Street,"Encino, CA",114,3,2,1445,1150000,378.jpg
381,11260 REGENT Street,"Los Angeles, CA",207,3,2,1771,1195000,381.jpg
383,690 Rim Road Road,"Pasadena, CA",274,3,2.1,2569,1250000,383.jpg
384,5853 Flambeau Road,"Rancho Palos Verdes, CA",301,3,2,1612,1289000,384.jpg
385,434 Newport Avenue,"Long Beach, CA",204,7,6,3200,1450000,385.jpg
386,4401 Leydon Avenue,"Woodland Hills, CA",410,6,3.1,3070,1350000,386.jpg
387,5326 S MULLEN Avenue,"Los Angeles, CA",207,3,2,1677,1149000,387.jpg
388,3716 LOADSTONE Drive,"Sherman Oaks, CA",346,2,2,1628,995000,388.jpg
389,3515 FERNCROFT Road,"Los Angeles, CA",207,3,2.1,1223,999999,389.jpg
390,3760 ROSEWOOD Avenue,"Los Angeles, CA",207,2,1.1,1274,1325000,390.jpg
392,620 FLINT Avenue,"Long Beach, CA",204,3,3,2596,1250000,392.jpg
393,3145 Chadney Drive,"Glendale, CA",126,3,2,1861,1184888,393.jpg
394,261 N Canyon Boulevard,"Monrovia, CA",221,4,5.1,3677,1329900,394.jpg
395,17459 Hatteras Street,"Encino, CA",114,5,4,2200,999000,395.jpg
396,5150 Windermere Avenue,"Los Angeles, CA",207,4,2.1,2031,1380000,396.jpg
397,21047 Dumetz Road,"Woodland Hills, CA",410,4,4.1,3154,1119000,397.jpg
398,3274 Garden Avenue,"Los Angeles, CA",207,4,3,2500,1255000,398.jpg
399,10126 Vanalden Avenue,"Northridge, CA",247,4,3,3176,999900,399.jpg
400,1847 E DEL MAR Boulevard,"Pasadena, CA",274,3,2,1052,995000,400.jpg
401,22727 Benner Avenue,"Torrance, CA",376,5,3,2388,1399000,401.jpg
403,29004 Acanthus Court,"Agoura Hills, CA",3,5,3.1,3146,1249000,403.jpg
404,279 W Kenneth Road,"Glendale, CA",126,4,2.1,2398,1349000,404.jpg
405,8338 Standard Place,"Sunland, CA",364,4,5,3343,995000,405.jpg
406,959 W Hillcrest Boulevard,"Monrovia, CA",221,4,2.1,2680,1138000,406.jpg
407,3020 Sagamore Way,"Los Angeles, CA",207,3,3,1954,1075000,407.jpg
408,5100 Alhama Drive,"Woodland Hills, CA",410,5,4,3009,1254888,408.jpg
409,1530 N Hibiscus Avenue,"Azusa, CA",23,5,4.1,4584,1349000,409.jpg
410,1804 Calle Belleza,"Rowland Heights, CA",315,4,3,3126,1148000,410.jpg
411,2050 Bel Aire Drive,"Glendale, CA",126,3,3.1,2106,1349900,411.jpg
412,10937 Pickford Way,"Culver City, CA",94,2,1,1053,1050000,412.jpg
414,2432 E Orange Grove Boulevard,"Pasadena, CA",274,4,2,2097,1259000,414.jpg
415,22526 Friar Street,"Woodland Hills, CA",410,5,3.1,2862,1349000,415.jpg
416,30050 Sagecrest Way,"Castaic, CA",70,5,4.1,3154,1160000,416.jpg
417,947 Kingsley Drive,"Arcadia, CA",16,3,2,2074,1299990,417.jpg
418,440 Prospect Avenue,"Monrovia, CA",221,3,2.1,2728,1250000,418.jpg
419,9659 E Camino Real Avenue,"Arcadia, CA",16,5,6,3543,1350000,419.jpg
420,817 Terraine Avenue,"Long Beach, CA",204,3,2,1817,1189000,420.jpg
421,5207 Nestle Avenue,"Tarzana, CA",366,4,3,2455,1295000,421.jpg
422,824 N Parish Place,"Burbank, CA",52,4,3,2012,1099000,422.jpg
424,20656 Shepherd Hills Drive,"Diamond Bar, CA",102,5,6,3467,1480000,424.jpg
425,1734 Vallecito Drive,"Hacienda Heights, CA",136,5,6,5629,1480000,425.jpg
426,1149 S LUCERNE,"Los Angeles, CA",207,3,2,1700,1395000,426.jpg
427,4825 Newcastle Avenue,"Encino, CA",114,3,2.1,2202,1195000,427.jpg
428,3904 S Sycamore Avenue,"Los Angeles, CA",207,5,5,3506,1395000,428.jpg
429,1724 S BEDFORD Street,"Los Angeles, CA",207,3,2,1467,1495000,429.jpg
430,18771 Juniper Springs Drive,"Canyon Country, CA",63,4,3.1,3144,1050000,430.jpg
431,359 Orizaba Avenue,"Long Beach, CA",204,5,4,2126,1299000,431.jpg
434,1045 El Vago Street,"La Canada Flintridge, CA",165,3,2,1818,1399000,434.jpg
435,912 Adelante Avenue,"Los Angeles, CA",207,3,2,1530,995000,435.jpg
436,1131 Volante Drive,"Arcadia, CA",16,3,2,1973,1258888,436.jpg
437,6222 Mammoth Avenue,"Van Nuys, CA",387,4,4,2619,1099000,437.jpg
438,3032 Future Place,"Los Angeles, CA",207,5,3,2142,1100000,438.jpg
439,1028 N Valley Street,"Burbank, CA",52,4,4,2097,1445000,439.jpg
440,23361 Aetna Street,"Woodland Hills, CA",410,4,3.2,2481,999999,440.jpg
441,12811 Rubens Avenue,"Los Angeles, CA",207,3,1,1200,1090000,441.jpg
442,2935 WEST VIEW Street,"Los Angeles, CA",207,5,3.1,2374,1350000,442.jpg
444,215 Granada Avenue,"Long Beach, CA",204,2,2,1145,1100000,444.jpg
445,700 S Trona Avenue,"West Covina, CA",397,5,2,2843,1050000,445.jpg
446,669 W Glenoaks Boulevard,"Glendale, CA",126,3,2,1391,1050000,446.jpg
447,15980 Valley Wood Road,"Sherman Oaks, CA",346,3,2.1,2706,1479900,447.jpg
449,451 Camillo Road,"Sierra Madre, CA",347,3,2,1641,1125000,449.jpg
450,3768 Linden Avenue,"Long Beach, CA",204,4,3,4051,1295000,450.jpg
451,4954 Chimineas Avenue,"Tarzana, CA",366,5,4.1,3262,1349000,451.jpg
452,5023 Doman Avenue,"Tarzana, CA",366,3,2,1890,998000,452.jpg
453,812 N Electric Avenue,"Alhambra, CA",6,5,3,2629,1088000,453.jpg
454,21205 Sundance Street,"Walnut, CA",395,3,3,2479,998000,454.jpg
455,1029 Arlington Avenue,"Los Angeles, CA",207,5,1.1,2252,1199000,455.jpg
456,2720 Somerset Place,"Rowland Heights, CA",315,5,4.1,3300,1350000,456.jpg
457,202 N SERRANO Avenue,"Los Angeles, CA",207,3,2,1554,1050000,457.jpg
459,5436 GEYSER Avenue,"Tarzana, CA",366,3,2,1764,1189000,459.jpg
460,1126 MAGNOLIA Avenue,"Los Angeles, CA",207,4,2.1,2092,1100000,460.jpg
461,1731 WESTMORELAND,"Los Angeles, CA",207,6,3,3439,1250000,461.jpg
462,6440 S Holt Avenue,"Los Angeles, CA",207,4,3.1,3101,1400000,462.jpg
463,4830 Sawtelle Blvd,"Culver City, CA",94,2,2,1319,1029999,463.jpg
464,5336 Ethel Avenue,"Sherman Oaks, CA",346,3,2.1,1875,1399000,464.jpg
465,44 W Bonita Avenue,"Sierra Madre, CA",347,2,2,1262,1100000,465.jpg
468,4841 Minden Place,"Los Angeles, CA",207,4,3.1,2433,1449000,468.jpg
469,5674 Towers Street,"Torrance, CA",376,4,2,1784,1120000,469.jpg
470,1335 N New Hampshire Avenue,"Los Angeles, CA",207,2,2,2024,1499000,470.jpg
471,4219 E 6TH Street,"Long Beach, CA",204,4,3,2013,995000,471.jpg
472,706 MARR Street,"Venice, CA",389,1,1,499,1194000,472.jpg
473,5234 LENNOX Avenue,"Sherman Oaks, CA",346,3,2,1942,1298000,473.jpg
474,3469 MANDEVILLE CANYON Road,"Los Angeles, CA",207,4,3,2340,1399000,474.jpg
475,1109 CORONADO Terrace,"Los Angeles, CA",207,4,3,2162,1479000,475.jpg
476,3062 GLENHURST Avenue,"Los Angeles, CA",207,2,2,1163,999000,476.jpg
478,4606 SAN FELICIANO Drive,"Woodland Hills, CA",410,4,3.1,2830,1299000,478.jpg
479,565 Laguna Road,"Pasadena, CA",274,4,4,2730,1788800,479.jpg
480,5202 S Chariton Avenue,"Inglewood, CA",155,4,3,3415,1899999,480.jpg
481,5923 W 76th Street,"Westchester, CA",400,3,2,2200,1750000,481.jpg
483,435 N ARDEN,"Los Angeles, CA",207,4,3,2425,1699000,483.jpg
484,825 S MUIRFIELD Road,"Los Angeles, CA",207,3,2,1928,1925000,484.jpg
485,10327 LAURISTON Avenue,"Los Angeles, CA",207,2,2,1267,1699000,485.jpg
486,432 E Sacramento Street,"Altadena, CA",10,4,4.1,3198,1600000,486.jpg
487,253 Seville Court,"Glendora, CA",127,4,4.1,4472,1612990,487.jpg
489,611 N CURSON Avenue,"Los Angeles, CA",207,2,1,957,1499000,489.jpg
494,3908 Carpenter Avenue,"Studio City, CA",360,3,2,1762,1585000,494.jpg
496,2528 Semana,"La Verne, CA",176,5,6.1,5640,1748800,496.jpg
497,1347 5th Avenue,"Los Angeles, CA",207,4,1.1,2317,1518800,497.jpg
498,23283 Erwin Street,"Woodland Hills, CA",410,4,2.1,3500,1699000,498.jpg
499,3831 ALOHA Street,"Los Angeles, CA",207,3,2,1776,1650000,499.jpg
504,271 LA FOLLETTE Drive,"Los Angeles, CA",207,4,3,1820,1599000,504.jpg
506,14 Mustang Road,"Rancho Palos Verdes, CA",301,3,3,3050,1790000,506.jpg
507,12802 Albers Street,"Valley Village, CA",386,4,3,2142,1549000,507.jpg
508,14720 Horticultural Drive,"Hacienda Heights, CA",136,4,6,4351,1680000,508.jpg
509,1932 S CRESCENT HEIGHTS,"Los Angeles, CA",207,3,2.1,2092,1649999,509.jpg
510,2335 Kenilworth Avenue,"Los Angeles, CA",207,3,2.1,1996,1999999,510.jpg
512,5028 Sunnyslope Avenue,"Sherman Oaks, CA",346,4,4.1,3181,1899900,512.jpg
514,12454 RUBENS Avenue,"Los Angeles, CA",207,4,4,2100,1550000,514.jpg
515,1348 Wierfield Drive,"Pasadena, CA",274,5,5,4614,1698000,515.jpg
516,308 N Francisca Avenue,"Redondo Beach, CA",305,4,3,1718,1599000,516.jpg
517,239 N Alta Vista Avenue,"Monrovia, CA",221,4,4.1,3495,1739000,517.jpg
518,1645 GOLDEN GATE Avenue,"Los Angeles, CA",207,4,2,2562,1995000,518.jpg
519,4 Chaparral Lane,"Rancho Palos Verdes, CA",301,4,4.1,3583,1888000,519.jpg
520,1724 S BEDFORD Street,"Los Angeles, CA",207,3,2,1467,1495000,520.jpg
522,2700 COOLIDGE Avenue,"Los Angeles, CA",207,4,3,2580,1695000,522.jpg
523,8300 Saran Drive,"Playa del Rey, CA",289,3,3,2852,1695000,523.jpg
524,2511 Hermosita Drive,"Glendale, CA",126,4,4,3038,1995000,524.jpg
525,1225 Oaklawn Road,"Arcadia, CA",16,2,2,2595,1980000,525.jpg
527,3570 Heroic Drive,"Rancho Palos Verdes, CA",301,3,2,1922,1550000,527.jpg
528,2400 Via Carrillo,"Palos Verdes Estates, CA",269,5,2.1,3146,1849000,528.jpg
529,13426 Lanning Drive,"Whittier, CA",404,7,3,2101,1599900,529.jpg
530,4237 Hazeltine Avenue,"Sherman Oaks, CA",346,3,2,2077,1699000,530.jpg
532,16031 Live Oak Springs Canyon Road,"Canyon Country, CA",63,3,2,1857,1900000,532.jpg
533,2758 BURKSHIRE Avenue,"Los Angeles, CA",207,4,2.1,1953,1795000,533.jpg
534,3400 CLUB Drive,"Los Angeles, CA",207,3,2,2029,1595000,534.jpg
535,4411 W Jacaranda Avenue,"Burbank, CA",52,4,3,2300,1599000,535.jpg
536,1114 Oak Knoll Road,"Pomona, CA",290,6,5,4605,1600000,536.jpg
537,2114 BUTLER Avenue,"Los Angeles, CA",207,3,3.1,2367,1649000,537.jpg
538,708 Nowita Place,"Venice, CA",389,3,2,1250,1550000,538.jpg
539,10459 Camarillo Street,"Toluca Lake, CA",374,3,2.1,2641,1549000,539.jpg
540,10046 La Canada Way,"Shadow Hills, CA",344,6,7,5265,1980000,540.jpg
541,2150 Melville Drive,"San Marino, CA",328,4,2,2334,1799000,541.jpg
542,12015 Mirabe Way,"Porter Ranch, CA",292,5,4,3363,1649995,542.jpg
543,62 62nd Place,"Long Beach, CA",204,3,4,2196,1599000,543.jpg
546,1335 N New Hampshire Avenue,"Los Angeles, CA",207,2,2,2024,1499000,546.jpg
547,1763 S GARTH Avenue,"Los Angeles, CA",207,3,2,1723,1600000,547.jpg
549,1617 S SHERBOURNE Drive,"Los Angeles, CA",207,3,2,2013,1752000,549.jpg
551,3923 BLEDSOE Avenue,"Los Angeles, CA",207,3,3,2318,1570000,551.jpg
552,9617 YOAKUM Drive,"Beverly Hills, CA",35,3,2,1530,1795000,552.jpg
553,3423 Barhite Street,"Pasadena, CA",274,3,2,2358,1599000,553.jpg
554,1311 Braeridge Drive,"Beverly Hills, CA",35,3,2.1,1360,1599000,554.jpg
555,820 9th Street,"Hermosa Beach, CA",142,3,2,1894,1499000,555.jpg
556,8060 Clinton Street,"Los Angeles, CA",207,3,3.1,1816,1995000,556.jpg
557,20445 Holcroft Drive,"Walnut, CA",395,5,4,4201,1550000,557.jpg
558,3 Skyline Drive,"Burbank, CA",52,4,3.1,3692,1550000,558.jpg
559,5506 VENICE,"Los Angeles, CA",207,2,2,2184,1600000,559.jpg
561,12853 WALSH Avenue,"Los Angeles, CA",207,4,3,2536,1998000,561.jpg
562,9270 AIRDROME Street,"Los Angeles, CA",207,3,2,1897,1795000,562.jpg
563,10630 FLAXTON Street,"Culver City, CA",94,3,2,1918,1799000,563.jpg
564,154 N LE DOUX Road,"Beverly Hills, CA",35,3,2,1984,1799000,564.jpg
565,433 S WILTON Place,"Los Angeles, CA",207,3,3,2816,1585000,565.jpg
566,918 Appalachian,"Claremont, CA",81,5,4.1,4502,1598800,566.jpg
567,450 N Paulina Avenue,"Redondo Beach, CA",305,4,2,1792,1749000,567.jpg
568,3744 Military Avenue,"Los Angeles, CA",207,4,3,1759,1545000,568.jpg
569,122 W Le Roy Avenue,"Arcadia, CA",16,5,4.1,3787,1888888,569.jpg
570,20151 Via Medici,"Porter Ranch, CA",292,5,5,4721,1850000,570.jpg
571,4938 SHENANDOAH Avenue,"Los Angeles, CA",207,5,5,3342,1775000,571.jpg
573,1253 S STANLEY Avenue,"Los Angeles, CA",207,5,4,2300,1999000,573.jpg
574,1736 ENSLEY Avenue,"Los Angeles, CA",207,3,2,1661,1895000,574.jpg
575,1628 Wayne Avenue,"South Pasadena, CA",355,4,3,2171,1887000,575.jpg
576,14712 Addison Street,"Sherman Oaks, CA",346,4,5,2700,1865000,576.jpg
578,657 LILLIAN Way,"Los Angeles, CA",207,2,2,1352,1649000,578.jpg
580,3442 CAROLINE Avenue,"Culver City, CA",94,3,4,2722,1995000,580.jpg
581,8011 FAREHOLM Drive,"Los Angeles, CA",207,3,2,1416,1698000,581.jpg
582,3892 FRANKLIN Avenue,"Los Angeles, CA",207,3,3,2675,1990000,582.jpg
584,4817 CARPENTER Avenue,"Valley Village, CA",386,3,3,3097,1799000,584.jpg
585,250 Monte Vista Lane,"Sierra Madre, CA",347,4,2,2642,1795000,585.jpg
586,11948 Beatrice,"Culver City, CA",94,4,4,3035,1999999,586.jpg
587,401 N Martel Avenue,"Los Angeles, CA",207,3,2,1621,1599000,587.jpg
588,15433 Tetley St,"Rowland Heights, CA",315,5,5,4503,1500000,588.jpg
589,23860 Canyon Vista,"Diamond Bar, CA",102,6,4,4368,1798000,589.jpg
590,4339 GENTRY Avenue,"Studio City, CA",360,4,3.1,3048,1649000,590.jpg
591,1370 Bentley Court,"West Covina, CA",397,5,5,4403,1800000,591.jpg
592,5320 IRONWOOD Street,"Rancho Palos Verdes, CA",301,4,3,1929,1525000,592.jpg
594,6241 MARYLAND Drive,"Los Angeles, CA",207,3,2,2350,1950000,594.jpg
595,4419 PARK ALISAL,"Calabasas, CA",54,5,3.1,3291,1579000,595.jpg
599,19170 Hastings St,"Rowland Heights, CA",315,7,6.1,4824,1498000,599.jpg
600,2224 BEVERLY GLEN Place,"Los Angeles, CA",207,4,4,3096,1825000,600.jpg
601,7520 EARLDOM Avenue,"Playa del Rey, CA",289,4,2.3,2309,1549000,601.jpg
605,7460 MULHOLLAND Drive,"Los Angeles, CA",207,4,3,3098,1799000,605.jpg
606,4529 W 8TH Street,"Los Angeles, CA",207,3,3,2030,1575000,606.jpg
607,1825 S HAYWORTH Avenue,"Los Angeles, CA",207,3,2,1787,1550000,607.jpg
608,3029 Via Borica,"Palos Verdes Estates, CA",269,4,3,2906,1719000,608.jpg
609,26967 Alsace Drive,"Calabasas, CA",54,5,6,4994,1999900,609.jpg
610,729 N Kilkea Drive,"West Hollywood, CA",399,4,2,1944,1679000,610.jpg
611,551 INDIANA Avenue,"Venice, CA",389,4,2,1356,1995000,611.jpg
612,2810 Butler Avenue,"Los Angeles, CA",207,5,3,2450,1825000,612.jpg
613,1717 Idlewood Road,"Glendale, CA",126,3,3.1,2690,1897000,613.jpg
614,840 OLD LANDMARK Lane,"La Canada Flintridge, CA",165,3,4,2616,1645000,614.jpg
616,1470 LINDA VISTA Avenue,"Pasadena, CA",274,4,2,2535,1958000,616.jpg
618,2915 Somerset Place,"San Marino, CA",328,4,3,2678,1788000,618.jpg
619,409 Manford Way,"Pasadena, CA",274,4,2.1,2294,1499000,619.jpg
620,2460 Cumberland Road,"San Marino, CA",328,3,2,2097,1798000,620.jpg
621,345 W Lemon Avenue,"Arcadia, CA",16,3,2,1680,1880000,621.jpg
622,9226 Live Oak Avenue,"Temple City, CA",369,4,4.1,3824,1998000,622.jpg
623,136 N Valley St,"Burbank, CA",52,4,3.1,2366,1599000,623.jpg
624,905 S. Catalina Ave,"Redondo Beach, CA",305,5,3,2357,1950000,624.jpg
625,1713 Hill Drive,"Los Angeles, CA",207,4,3,2436,1695000,625.jpg
626,5132 Noble Avenue,"Sherman Oaks, CA",346,5,6,4000,1849000,626.jpg
629,940 Virginia Street,"El Segundo, CA",112,3,2.1,2156,1897280,629.jpg
630,45150 Elm Ave Avenue,"Lancaster, CA",193,2,1,720,219900,630.jpg
631,3549 W K10,"Lancaster, CA",193,4,2,1178,249000,631.jpg
633,44032 Raysack Avenue,"Lancaster, CA",193,3,2,1157,255000,633.jpg
635,44960 Foxton Avenue,"Lancaster, CA",193,4,2,1248,225000,635.jpg
636,10257 E Avenue S4,"Littlerock, CA",199,1,2,1036,239000,636.jpg
637,446 E Avenue R6,"Palmdale, CA",267,3,1.1,1044,229000,637.jpg
639,40636 E 169th Street East Street,"Lancaster, CA",193,4,2,1384,250000,639.jpg
640,40903 E 169th Street,"Lancaster, CA",193,3,2,1320,224900,640.jpg
641,13135 E Avenue W-12,"Pearblossom, CA",277,3,2,1512,229900,641.jpg
642,17364 Valeport Avenue,"Lancaster, CA",193,3,2,1134,242900,642.jpg
643,45409 E 4th Street,"Lancaster, CA",193,4,2,1204,199000,643.jpg
644,45309 W 13th Street,"Lancaster, CA",193,3,1,938,229999,644.jpg
645,40500 E 159th Street,"Lancaster, CA",193,3,2,1134,230000,645.jpg
646,44133 Hardwood Avenue,"Lancaster, CA",193,3,1,1526,235000,646.jpg
647,38368 Maureen Street,"Palmdale, CA",267,3,2,1140,230000,647.jpg
648,44562 Andale Avenue,"Lancaster, CA",193,3,2,1107,210000,648.jpg
649,2004 Old Nadeau Road,"Palmdale, CA",267,1,1,556,250000,649.jpg
650,1451 W Ivesbrook Street,"Lancaster, CA",193,3,1,1030,225000,650.jpg
651,38609 E 11th Street,"Palmdale, CA",267,3,2,1590,219900,651.jpg
652,44144 E 3rd Street,"Lancaster, CA",193,4,2,1512,249900,652.jpg
653,429 E Lingard Street,"Lancaster, CA",193,4,2,1170,215000,653.jpg
654,1855 E Avenue Q12,"Palmdale, CA",267,3,1,983,245000,654.jpg
655,1214 E Avenue R3,"Palmdale, CA",267,3,1,1083,249900,655.jpg
656,41100 E 178th,"Lake Los Angeles, CA",188,4,2,1384,240000,656.jpg
657,44119 RODIN AVE,"Lancaster, CA",193,3,2,1568,230000,657.jpg
658,44347 Stanridge Avenue,"Lancaster, CA",193,3,1,943,204900,658.jpg
659,9177 E Ave S-10,"Littlerock, CA",199,2,1,680,199990,659.jpg
660,44145 Hardwood Avenue,"Lancaster, CA",193,3,1,1087,239000,660.jpg
661,45437 Andale Avenue,"Lancaster, CA",193,4,2,1204,255000,661.jpg
665,38363 Rosemarie Street,"Palmdale, CA",267,3,1,1053,215000,665.jpg
666,1047 E Lingard Street,"Lancaster, CA",193,3,1,1184,244900,666.jpg
667,12260 Pearblossom Highway,"Pearblossom, CA",277,3,1,1000,226000,667.jpg
668,40955 E 159th Street,"Lancaster, CA",193,3,2,1320,239990,668.jpg
669,15605 Newmont Avenue,"Lancaster, CA",193,4,2,1300,244990,669.jpg
670,44809 Genoa Avenue,"Lancaster, CA",193,2,1,1443,239900,670.jpg
671,44758 Warren Court,"Lancaster, CA",193,3,2,1262,225000,671.jpg
672,45434 Genoa Avenue,"Lancaster, CA",193,3,1.1,988,223800,672.jpg
673,215 E Avenue J13,"Lancaster, CA",193,4,2,1164,218000,673.jpg
674,38703 Pond Avenue,"Palmdale, CA",267,3,1,1064,245000,674.jpg
675,39431 E 163rd Street,"Palmdale, CA",267,3,2,1134,240000,675.jpg
676,5123 W Avenue M2,"Lancaster, CA",193,3,1,1010,229900,676.jpg
677,44234 Fenhold Street,"Lancaster, CA",193,3,2,1296,239900,677.jpg
678,44331 Hardwood Avenue,"Lancaster, CA",193,4,2,1112,234990,678.jpg
679,44049 Hoban Avenue,"Lancaster, CA",193,4,2,1484,249900,679.jpg
681,40613 Fieldspring Street,"Lake Los Angeles, CA",188,3,2,1134,250000,681.jpg
683,10163 E Avenue Q14,"Littlerock, CA",199,2,1,825,219900,683.jpg
684,42816 W Yew Street,"Lancaster, CA",193,3,1,936,229900,684.jpg
685,38614 PUERTA AVE,"Palmdale, CA",267,3,2,1227,229900,685.jpg
686,43033 W 39th Street,"Lancaster, CA",193,2,1,720,210000,686.jpg
687,40101 Ronar Street,"Palmdale, CA",267,3,2,1456,199999,687.jpg
689,47328 W 92nd Street,"Lancaster, CA",193,2,1,825,215000,689.jpg
690,45321 Kingtree Avenue,"Lancaster, CA",193,4,2,1400,249900,690.jpg
691,1133 West Avenue J15,"Lancaster, CA",193,4,2,1617,253900,691.jpg
692,40574 E 176th Street,"Lancaster, CA",193,3,2,1296,234999,692.jpg
693,45305 Century Circle,"Lancaster, CA",193,3,2,1068,244900,693.jpg
694,1108 W Ovington Street,"Lancaster, CA",193,3,1,936,218000,694.jpg
695,819 W Avenue J Avenue,"Lancaster, CA",193,3,1.1,1269,217000,695.jpg
696,1217 E Ave J5,"Lancaster, CA",193,3,2,1414,234900,696.jpg
697,39602 E 179th Street,"Lake Los Angeles, CA",188,3,2,1025,229900,697.jpg
698,44140 Stanridge Avenue,"Lancaster, CA",193,3,1,1036,225000,698.jpg
699,220 E Avenue P2,"Palmdale, CA",267,2,1,804,200560,699.jpg
700,330 E Avenue J13,"Lancaster, CA",193,3,1.1,1036,221000,700.jpg
701,38587 E 9th Street,"Palmdale, CA",267,3,1,988,239900,701.jpg
702,817 E Kildare Street,"Lancaster, CA",193,3,2,1179,229999,702.jpg
703,1150 W Avenue H11,"Lancaster, CA",193,3,1,1089,209900,703.jpg
704,39465 Frontier Circus Street,"Lake Los Angeles, CA",188,3,2,1118,234900,704.jpg
705,9006 E Avenue R8,"Littlerock, CA",199,2,1,720,209990,705.jpg
706,44433 Date Avenue,"Lancaster, CA",193,2,1,954,225000,706.jpg
707,9006 E AVENUE R8,"Littlerock, CA",199,2,1,720,209990,707.jpg
708,709 Woodgate Street,"Lancaster, CA",193,3,2,1334,220000,708.jpg
709,8717 W Avenue F,"Lancaster, CA",193,3,1,1225,249999,709.jpg
710,39928 E 179th Street,"Palmdale, CA",267,3,2,1322,247000,710.jpg
711,16555 Rawhide Avenue,"Palmdale, CA",267,3,2,1402,224900,711.jpg
712,44645 Rodin Avenue,"Lancaster, CA",193,3,1,1025,217000,712.jpg
713,16405 Stagecoach Avenue,"Lake Los Angeles, CA",188,3,2,1346,234900,713.jpg
714,45439 Gingham Avenue,"Lancaster, CA",193,4,36,1229,240000,714.jpg
715,1152 W Avenue J5,"Lancaster, CA",193,3,2,1120,239000,715.jpg
716,16857 Jubilee Trail Avenue,"Palmdale, CA",267,4,2,1248,244900,716.jpg
718,45340 W 11th Street,"Lancaster, CA",193,3,1,1010,214900,718.jpg
719,3025 Brentwood Avenue,"Lancaster, CA",193,3,2,1064,249000,719.jpg
720,42708 Alderwood Road,"Lake Hughes, CA",187,3,1,1008,235500,720.jpg
721,20129 Pine Canyon Road,"Lake Hughes, CA",187,3,1,1066,249500,721.jpg
722,17807 Lakespring Avenue,"Palmdale, CA",267,3,2,1176,214000,722.jpg
723,Address not provided,"Lancaster, CA",193,2,1,720,219900,723.jpg
724,3114 E Avenue Q15,"Palmdale, CA",267,3,2,1108,230000,724.jpg
725,41036 E 156th Street,"Lancaster, CA",193,3,2,1296,245000,725.jpg
726,43365 E 147th Street,"Lancaster, CA",193,4,3,2722,199900,726.jpg
727,44929 W 13th Street,"Lancaster, CA",193,3,2,1488,243000,727.jpg
728,19245 E Avenue F4,"Lancaster, CA",193,2,2,798,229900,728.jpg
729,16537 Rawhide Avenue,"Palmdale, CA",267,3,2,1346,255000,729.jpg
730,2547 E Avenue J2,"Lancaster, CA",193,2,2,1102,230000,730.jpg
731,1102 W Avenue J12,"Lancaster, CA",193,4,1.1,1259,238900,731.jpg
732,39430 Calle Laguna,"Santa Clarita, CA",333,2,1,756,199500,732.jpg
